pH,Temperature,Dissolved Oxygen,Electrical Conductivity,Turbidity,Nitrogen,Phosphorus,Potassium,Water Hardness,Label
6.6,25,8.2,2,1.4,18,2,17,48,0
6.5,19,8,3.1,0.7,5,3,21,43,1
5.8,21,5,3.2,1.4,6,4,16,56,0
5.6,18,6.1,2.4,0.6,17,2,24,110,1
7.2,25,7.6,2.1,1.2,18,6,19,101,0
5.9,21,7.4,1.8,1.8,19,5,22,91,1
5.1,15,5,2,1.6,19,4,24,91,0
7.4,19,8.4,1.1,0.8,11,2,23,83,1
6.2,21,6.7,2.8,1.6,8,2,16,108,0
6.7,16,5.6,1.9,0.9,8,2,22,75,1
7.1,17,7.4,1,0.8,14,5,24,91,0
6.3,25,8,3.1,0.8,20,3,23,48,1
5.3,15,7.1,2.5,1.3,10,5,15,41,0
5,25,4.8,2.1,1.9,19,3,17,105,1
7.3,24,8.2,2.3,0.7,17,4,23,52,0
6.9,15,8.1,2.4,0.8,18,2,24,66,1
7.4,17,6.3,2.3,1.2,18,3,20,93,0
6.7,15,6,2.9,1.9,7,6,16,97,1
6.1,15,4.3,2.6,1.3,10,4,24,55,0
5,20,5.5,2.3,1,5,3,23,81,1
6.4,19,7.3,2,1.5,16,3,18,82,0
7.4,17,4.6,2.8,0.5,13,3,24,118,1
7.3,23,4.4,2.5,1.2,13,6,23,104,0
6,18,4.2,2.8,1.8,5,6,23,104,1
6.9,20,5.3,2.5,1.6,19,4,19,104,0
7.3,19,6.2,2.2,1.9,16,6,20,65,1
5.3,21,7,2.9,0.9,5,6,17,62,0
5.2,23,4.2,2.7,0.9,8,6,24,99,1
6.4,15,7.3,1.1,1.6,8,5,21,52,0
7.1,15,6.7,1.5,1.3,13,5,15,104,1
7.1,21,4.8,1.1,1.5,13,4,17,67,0
5.5,22,7.9,1.6,1.8,12,3,23,41,1
6.9,23,5.7,1.3,0.5,17,5,18,104,0
5.7,24,6.7,1.6,1.6,5,3,15,41,1
5.9,16,7,2.8,1.7,13,3,22,75,0
6.1,19,4.2,2.7,1.3,20,5,24,59,1
7.3,18,6.3,2.9,1.1,10,4,24,59,0
6.4,22,5,2.4,0.8,12,6,23,41,1
6.4,19,7.5,2,1.6,13,4,19,74,0
7.3,24,6.1,1,1.5,5,2,18,70,1
7.4,25,4.6,2.3,0.7,13,4,17,85,0
5.3,22,8.5,2.5,1.5,5,3,17,89,1
5.8,20,6.6,2.2,0.8,16,3,18,106,0
6.9,24,7.3,1.9,2,8,3,15,43,1
5.3,23,5.5,2.5,0.9,14,4,22,72,0
5.6,23,6.3,2.8,1.1,12,5,15,90,1
5.5,19,6.8,1.6,1.7,19,2,23,97,0
6.4,19,7,2,1.2,18,2,20,64,1
5.1,15,6.8,2.3,1.6,17,2,21,71,0
6.5,15,6.9,3.2,1.4,5,3,15,50,1
5.6,16,8.2,2.2,1,8,3,24,117,0
5.3,17,8,1.8,1.1,12,6,16,62,1
6.9,19,6.2,3,0.9,7,6,18,91,0
5.2,20,4.9,1.4,1.5,9,2,15,73,1
6.9,20,8,3,1.3,14,2,15,79,0
6.3,24,5.3,2.5,1.5,17,5,24,104,1
6.1,23,5.2,3.4,0.8,10,6,17,84,0
5.9,25,5.2,1.5,1.6,5,3,20,67,1
6.6,24,5.5,2.9,1.8,11,4,19,90,0
6.9,22,5.5,1,1.1,9,3,21,60,1
6.7,15,8.5,3,1.1,12,3,19,99,0
6.6,21,6.7,2.2,0.7,13,3,17,84,1
6.1,21,7.8,3.3,0.7,18,2,18,42,0
6.3,24,5.1,1.4,0.8,11,2,19,112,1
5.5,15,4.4,2.7,1.3,15,4,17,54,0
7.3,20,5.8,1.5,1.9,20,3,20,70,1
6.9,16,5.6,3.2,1.1,16,4,16,74,0
6.1,16,8.5,2.4,1.7,8,4,15,50,1
5.4,24,6,1.6,1.2,9,5,15,69,0
5.6,21,6.3,1.7,1.5,17,5,15,50,1
5.7,22,5.9,3.3,1.1,16,4,17,108,0
5.5,22,4.6,1.3,1.8,13,4,23,112,1
6,24,5.1,2.4,1.3,12,4,24,110,0
7.3,22,5,1.3,0.7,5,5,24,50,1
5.2,17,8.4,1.3,1.7,15,3,18,54,0
5.3,15,4.4,1.7,0.5,19,3,17,95,1
5.5,23,6.4,3.3,0.7,5,5,22,93,0
6.5,25,5,1.9,2,16,5,24,69,1
6.3,24,8.4,1.1,0.7,18,6,16,92,0
7.1,19,7.6,1.3,1.8,20,4,21,97,1
6.5,16,5.8,1.3,0.9,19,5,19,118,0
6.9,23,7,1.1,0.5,12,4,23,51,1
6.5,18,7.9,1.1,0.8,14,2,15,89,0
6,17,4.7,3.2,2,12,3,23,108,1
5.4,18,5.3,1.1,0.9,20,3,18,107,0
5.3,16,6.1,2.4,1.4,11,3,22,50,1
6.4,22,7.1,2.5,1.7,8,3,18,49,0
7.2,25,5,2.9,1.6,6,5,16,54,1
7.2,19,5.4,1.2,1.4,10,3,24,49,0
5.2,24,5.8,1.9,1.9,6,5,20,101,1
5.1,17,6.7,1.6,1,8,2,16,115,0
6.5,24,4.1,1.2,1.7,11,2,20,83,1
7,24,7.6,1.3,1,16,4,17,80,0
6.1,16,4.6,2.4,0.5,7,4,21,97,1
6,19,7.7,1.2,1,20,3,23,84,0
5.8,17,4.5,2.9,1.3,14,3,15,63,1
5.6,15,5.7,2,1.5,7,3,22,86,0
6.6,23,6.3,2.3,0.6,10,4,16,61,1
5,18,7.5,2.8,0.5,9,6,16,81,0
6.8,22,7.1,2.6,0.9,20,5,17,81,1
5.4,19,4.4,2.9,1.1,10,4,18,76,0
6.7,19,5,2,1.3,19,4,15,54,1
5.3,25,5.1,2.9,0.9,6,2,20,86,0
7.2,17,4.3,2.9,0.8,14,3,24,88,1
6.1,23,7,1,0.9,11,5,22,93,0
5.6,21,5.3,2.7,1.2,14,5,15,69,1
5.4,17,8.2,1.5,1.3,7,5,22,57,0
5.9,18,5.4,2.1,2,13,3,22,91,1
5.8,19,5.6,1.9,1.9,19,4,20,57,0
5.7,16,7.2,2.7,0.8,16,2,20,71,1
5,17,6.5,2,1,20,3,17,78,0
6.4,18,7.3,3.2,1.6,12,5,20,107,1
6.9,25,6.5,1.7,1.8,6,5,16,103,0
6.1,18,6.8,2,0.9,11,5,21,60,1
5.9,20,8.2,3.4,1.9,11,6,18,47,0
5.4,22,5,2.2,1,20,2,19,108,1
5.4,25,7.9,2.4,1.4,10,4,18,82,0
5.4,16,7.6,1.1,0.5,9,2,17,46,1
5.9,22,4.4,2.4,2,8,3,22,54,0
5.6,18,8.5,1.3,0.7,10,3,16,79,1
6.6,15,5.1,3.5,0.6,19,6,23,69,0
7.2,24,5.9,1.5,0.6,7,5,23,104,1
5.5,21,5.5,3.4,1,20,2,20,65,0
6.5,16,4.2,1.2,1.8,11,6,16,110,1
5.4,18,8.2,2.3,0.8,15,5,24,95,0
6.8,24,6.8,2.7,1.7,13,3,15,101,1
6,20,4.5,2.1,1.6,15,4,21,40,0
6.5,20,8.1,1.2,1.1,8,3,18,41,1
5.5,22,6.5,2.4,1.4,15,2,18,75,0
7,25,4.6,2.1,1,11,4,22,80,1
6.3,17,6.1,1.2,1.1,16,6,22,83,0
5.3,18,7.8,1.1,1.9,9,2,20,118,1
6.4,23,5.3,1.3,0.7,19,5,18,56,0
6.2,21,7.1,1.9,1.3,6,6,21,48,1
6,15,8.4,2.5,0.8,10,3,24,79,0
5.2,16,5.3,2,0.8,7,6,16,83,1
6,21,4.6,2.3,1.7,14,4,15,87,0
6.1,21,4.5,1.2,1.4,17,2,20,62,1
6.7,15,5.6,1.8,1.5,7,6,17,100,0
6.6,16,6.4,1.5,1,7,3,20,104,1
6.9,21,8.2,3.1,1.4,18,4,20,62,0
7.1,16,6.7,1.7,1.4,11,6,20,76,1
5.2,22,4.5,1.2,0.9,6,3,23,60,0
6.5,25,4.9,3.3,1,10,3,24,67,1
5.7,24,7.5,2.9,0.9,15,5,22,114,0
7.3,20,4.6,2.2,2,19,6,24,77,1
5.6,21,5.3,3.3,1.4,14,2,17,108,0
6.9,16,7.6,1.7,1.9,11,4,20,74,1
7.4,15,4.6,2.7,0.6,15,6,21,74,0
7.3,17,5,1.6,0.7,16,2,15,84,1
5.2,23,8.1,2.3,1.6,18,6,16,55,0
5.6,24,5.7,2,1.2,20,4,16,66,1
6.9,16,4.6,2.9,1.1,11,3,16,92,0
5,21,5,2.8,1.8,17,5,18,89,1
6.2,24,6.3,1,0.9,6,4,23,62,0
5.9,17,7.7,2.8,1,9,3,20,51,1
5.9,20,7.2,2.6,1.2,7,4,16,106,0
5.4,21,8,1.6,0.8,5,6,17,115,1
7.5,20,6.3,1.1,2,13,4,18,65,0
5.4,24,5.6,1.5,1.6,10,2,20,72,1
5.7,17,5.1,3.1,1.5,14,3,19,116,0
6.7,23,4.9,3.2,1.7,6,5,23,84,1
5.2,24,7.5,2.2,1,15,6,17,96,0
5.2,21,5.3,1.8,2,20,4,21,61,1
6.7,18,4.2,2.3,0.5,7,6,23,84,0
5.3,17,4.1,1.6,2,11,6,23,77,1
5.5,15,4.2,1.9,1.6,13,2,24,70,0
5.8,17,6.3,1.6,1.6,16,4,16,93,1
7.3,22,5.8,3.1,1.2,6,6,22,41,0
7,15,6.4,2,1.7,14,5,19,112,1
6.9,24,8.4,3.2,0.7,12,5,22,67,0
5.4,16,7.8,1.9,0.9,15,5,17,87,1
5.5,19,4.7,2.4,1.8,12,4,23,112,0
6.3,16,8.2,1.6,1.5,6,3,15,43,1
5.1,19,7,2.6,1.8,17,3,15,84,0
7.1,15,4.7,2.7,0.9,7,6,15,81,1
7,20,6.5,3,1.7,8,4,20,60,0
6.1,23,5.6,3,1.4,5,2,24,103,1
6.4,20,7,1.7,1.8,19,4,17,44,0
6.4,17,7.2,1.8,1,8,5,20,62,1
6.4,19,5.4,1.6,1.8,7,3,23,115,0
6.9,18,5.9,2.4,1.9,13,2,19,70,1
6.4,19,4.4,2.3,1.4,9,3,21,42,0
6.3,19,7.4,1.7,1,11,2,16,48,1
7,20,4.6,1.9,0.5,17,4,21,99,0
5.3,17,8.3,1.6,0.9,14,5,15,47,1
7.1,16,4.4,3.3,1.9,16,6,16,95,0
6.7,17,7,1.4,1.5,7,3,16,80,1
7.2,21,4.9,1.8,1,6,6,18,60,0
6.2,21,6.7,1.7,1.6,14,5,19,70,1
6.9,16,5.4,2.7,1.9,8,3,22,62,0
5.8,18,6.2,2.4,0.8,7,6,17,87,1
6.6,24,6.5,1.3,1.8,5,3,16,95,0
6.2,23,6.9,1.2,1.3,19,2,19,58,1
5.5,15,4.7,2.1,1.1,14,3,17,96,0
7.1,17,8,2.3,1.6,8,6,18,97,1
7.2,20,8.3,1.3,1.6,14,2,18,87,0
5.3,15,6.5,3.2,1.5,7,4,23,53,1
5.8,21,8,2.5,1.1,10,4,16,76,0
6.1,19,6,2.8,1.4,7,3,17,65,1
6.8,18,7.7,3.4,0.6,12,5,15,112,0
6.9,18,4.7,2.8,0.6,16,5,21,93,1
7,21,4.8,2.5,1.5,13,2,24,118,0
5,16,6.4,1.1,1.3,20,6,22,44,1
7.3,21,8.2,3.3,2,18,4,15,62,0
7,23,5.9,2,1.2,15,4,23,83,1
5.6,25,5.4,2.7,1.3,8,5,20,119,0
6.8,17,7.7,3.3,1.7,16,5,17,76,1
5.9,21,6.1,1.1,1.5,19,3,19,116,0
7.3,22,6.5,1.9,1.2,9,6,17,75,1
6.7,25,5.3,1.2,1.2,11,5,21,48,0
6.6,17,4.4,3.2,1.6,10,6,17,93,1
7.5,18,4.5,1.8,1.4,15,3,23,111,0
5.1,24,7.4,2.1,1.5,17,3,15,75,1
7.3,16,4.5,1.8,1.4,6,2,23,85,0
7,22,4.6,1,0.8,11,2,24,103,1
5,17,6,3.1,1.5,7,2,19,105,0
6.9,22,8,1.3,1,20,3,24,85,1
7.4,19,4,1.8,1.8,14,6,16,67,0
7.4,22,6.8,2.4,1.3,18,3,23,112,1
5.4,15,5.5,2.2,0.9,16,6,18,84,0
7.4,23,7.2,1.4,1.3,20,5,23,47,1
7.1,23,4.5,2.5,1.6,12,5,21,94,0
7,22,7.6,1.9,1.8,17,4,23,85,1
7.4,24,7,2.1,1.2,10,4,18,80,0
6.8,21,4.9,1.4,0.9,11,3,21,119,1
5.1,25,8.1,2.1,1.5,6,3,17,61,0
5.5,22,5.7,2.9,1.8,9,5,15,44,1
5.6,18,8.3,2.1,0.7,5,6,17,107,0
5.3,21,6.4,2.7,1.1,5,5,18,51,1
5.1,24,6.1,2.1,0.9,15,2,24,84,0
6.6,18,4.5,1.3,2,10,2,17,99,1
6.6,23,8.2,1.7,1.2,20,2,23,94,0
5.9,20,4.5,3.2,0.7,8,2,24,69,1
5.7,15,4.6,1.6,1.8,8,6,20,61,0
6.1,23,8,1.9,1.2,13,4,17,43,1
6.4,22,8,3.4,1.2,11,2,21,98,0
6.8,22,8.3,1.3,1,6,5,24,55,1
6.7,20,6.8,2.7,0.5,8,5,16,92,0
5.8,18,4.3,1.4,1.9,5,4,24,54,1
7.3,19,8,3,0.7,20,4,15,60,0
6.4,24,6.5,2.6,1.4,14,2,20,64,1
5.1,18,4.5,2.4,1.1,17,5,15,58,0
6.2,21,4.9,1.1,1.2,8,4,15,82,1
6.9,15,6.4,1.2,1.6,11,5,24,105,0
5.3,18,6.3,1.7,0.6,5,2,15,80,1
7,23,6.4,3,1.6,14,5,21,115,0
6.2,23,6.2,2.5,1.7,10,3,19,61,1
6.6,24,4.4,1,1.5,10,5,21,86,0
5.7,16,5.1,1.5,1.2,18,6,23,44,1
5.7,25,8.2,3.5,0.6,19,2,22,92,0
5.4,15,8.5,2.7,0.6,17,2,22,74,1
6.9,15,5.3,1.4,1.6,5,4,17,99,0
5.3,16,6.4,2.5,1.1,15,4,24,51,1
6.1,19,5.9,1.5,1.9,13,5,23,108,0
6.5,16,4.8,1.2,0.7,15,4,23,64,1
7.1,17,5,3,0.9,17,2,15,50,0
6,15,8.1,3.2,1.9,19,3,16,118,1
7,25,7.1,2.5,1.2,16,6,24,67,0
7.1,17,8.5,2.6,0.6,16,2,15,98,1
5.2,23,7,1.9,0.8,11,5,22,46,0
6.6,23,7.8,1.4,1.7,8,4,17,62,1
6.9,22,8,2.3,1.9,12,5,22,97,0
6.3,15,6.5,1.9,1.5,8,4,21,103,1
7.2,19,8.5,1.8,1.9,11,4,21,118,0
6.9,19,7.8,1.3,1.7,12,4,18,52,1
7,25,5,1.5,1.8,6,5,16,47,0
5.9,20,5.4,2.6,1.9,13,2,15,61,1
6.5,23,5.2,2,1.5,15,4,17,59,0
5.3,22,6.7,1.6,1.4,12,4,17,50,1
5.2,22,5.4,3.5,1.4,9,3,18,72,0
7.1,15,8.1,2.1,1.9,15,3,18,83,1
7,24,7.9,2.3,1.3,8,6,20,117,0
7.3,15,6.6,1.6,1.1,9,5,22,40,1
7.4,21,4.4,2.9,1.2,14,4,20,91,0
6.7,21,4.4,3.5,0.7,9,5,22,109,1
7.4,17,4.2,2.7,1.9,7,2,16,118,0
7.4,21,8.3,2.9,1.3,13,4,15,117,1
7.5,18,4.5,2,2,9,5,15,79,0
5.4,22,4.4,2,0.5,16,4,23,95,1
7.4,17,7.2,2,1.8,20,6,22,79,0
7.2,19,5.2,3,0.5,12,4,22,64,1
6.7,19,8.4,3.3,1.1,5,3,23,76,0
5.6,23,7.7,2,1,15,5,19,88,1
6.9,23,8.1,2.2,1.8,20,5,20,47,0
5.9,16,8.5,2.3,1.9,16,3,15,51,1
5.3,16,7.3,1.8,1.1,7,2,17,94,0
5.8,24,6.6,2,1.6,19,6,23,73,1
5.9,17,4.7,3.3,0.6,6,3,20,79,0
6.7,16,6.6,3,1,20,4,23,114,1
5.4,19,6,3.3,0.9,16,5,23,113,0
6,17,4.4,2.2,1,10,2,17,60,1
5.7,19,4.3,3,1.4,13,6,23,78,0
6.7,19,5.1,2.8,0.9,16,6,20,42,1
7.2,20,5.5,2.8,1,8,3,18,102,0
6.4,23,5,1.6,1.2,19,4,23,104,1
5.5,16,8.2,1.2,2,7,5,23,61,0
6.7,22,4.2,3.2,2,7,2,17,40,1
6.5,23,7.1,1.1,1.1,16,2,19,67,0
5.1,15,5.9,3,1.1,12,2,21,88,1
5.5,18,7.3,3.4,1.3,12,2,23,108,0
5.2,23,5.8,1.8,1.5,15,6,20,73,1
5.9,15,5.4,3,1.9,6,4,18,93,0
5.1,18,7.6,2.8,1.2,9,4,19,117,1
7.1,23,6.3,3.4,1,19,3,15,52,0
7.4,22,7.1,2.5,1.8,14,6,21,49,1
6.4,19,6,2.3,0.7,16,6,19,108,0
6.3,15,4,2.2,0.6,8,6,20,119,1
7.4,19,8.2,2.1,0.8,18,4,21,79,0
6.4,17,4.5,1.1,1.8,10,2,17,44,1
7.4,16,7.3,3.3,0.7,6,5,19,87,0
6.6,20,7.4,2.3,1.3,8,5,20,113,1
5.1,18,5.4,3.2,0.7,16,4,21,56,0
5.8,19,4.7,2,1.8,16,3,17,111,1
5.9,17,7.8,3.1,2,12,6,22,99,0
7.2,19,6.2,1.6,1.5,9,6,17,79,1
7.1,15,6.6,3.1,1.5,7,4,22,115,0
5.4,16,6.7,3.3,1.3,14,5,19,111,1
6.7,22,8,2.1,0.8,12,2,20,43,0
6.4,19,7.7,3.2,1.6,14,3,23,116,1
5.4,21,7.3,2,1.8,5,3,19,83,0
6.2,18,4.1,3.2,0.8,18,2,22,74,1
7,23,8,3.4,1.5,6,6,22,82,0
6.3,24,5.1,1.4,0.8,12,2,21,78,1
6.2,19,5.1,1.5,1.6,19,2,18,65,0
6,19,5.9,2.7,2,13,3,18,74,1
5.9,20,7.4,2.9,0.7,8,4,22,93,0
6.7,22,4.4,1.4,1.2,8,5,21,104,1
7.1,20,6.2,3.1,1.9,5,6,23,53,0
6.5,17,5.7,2.8,0.7,16,6,17,54,1
5.3,19,5,2,1,13,4,16,77,0
5.9,17,4.5,1.7,0.8,14,5,15,97,1
6.6,17,5.3,2.9,1,5,5,21,90,0
7.3,21,5.6,1.2,1.2,5,5,20,57,1
6.2,18,4.1,1.7,1.9,9,6,16,66,0
6,19,6.6,1.1,1.3,8,3,16,66,1
5.9,25,8.3,3,0.6,16,3,16,83,0
7.1,25,6.4,1.5,1.1,12,2,24,95,1
7.3,15,7.9,2.3,0.6,9,4,18,73,0
7.1,16,4.3,1.7,0.7,7,6,18,99,1
5.8,18,7.6,2.4,1.3,16,4,24,72,0
6.6,25,7.6,2.3,1.8,13,6,20,67,1
5.6,17,7.8,2.4,1.2,16,2,20,97,0
6.5,25,8,3.4,1.9,18,4,19,41,1
5.9,18,4.5,2.2,1.1,19,3,20,92,0
6.3,20,6,3,1.8,13,5,20,82,1
5,24,7.6,1.7,0.5,7,5,19,112,0
6.7,23,5,3.4,1.3,14,4,24,67,1
5.6,18,8.1,3.3,0.7,14,5,15,76,0
5.3,20,7.3,1.4,1,11,5,17,115,1
6.9,17,8.2,1.6,1,11,4,23,61,0
6.6,19,5.1,2.7,1.5,10,5,16,100,1
6.2,19,4.2,2.3,1.5,20,4,23,70,0
6.6,22,4.2,3.4,1.7,18,2,17,97,1
5.8,25,8.1,3.4,0.7,7,6,21,50,0
5.5,16,4.8,1.3,1.1,7,3,15,98,1
6.5,15,8.2,1.4,1.1,15,6,22,105,0
6.5,22,6,2.8,0.7,10,2,24,98,1
6.7,16,5.1,2.1,1.5,18,3,24,53,0
5.8,24,7.9,2.3,1.5,20,2,24,72,1
5.4,22,4.6,1.9,1.5,7,4,16,48,0
6.4,25,4,3.2,1.6,13,3,18,44,1
7.1,18,7.6,2.2,2,14,6,22,73,0
6.6,23,4.7,1.3,1.8,8,6,19,87,1
5.5,22,7,2,1.3,12,3,20,102,0
6,16,8,3.5,1.2,15,4,18,115,1
5.9,20,5.3,1.9,2,15,5,23,117,0
5.2,24,6.5,2.4,0.5,16,4,22,84,1
6.6,24,6.3,3.4,1.4,17,3,19,80,0
7.1,19,5.3,1.4,1.8,13,6,16,66,1
6,17,8,3.4,1.8,6,2,20,110,0
7.4,20,7.3,1.4,1.5,13,2,19,95,1
6.3,15,6.3,1.4,0.8,5,3,21,85,0
6.2,23,6.2,3,1.5,11,6,22,95,1
6.2,15,5.6,1.3,1,10,3,15,75,0
6.3,25,5.5,2.9,0.8,7,4,19,89,1
7,15,4.3,2.2,0.5,14,5,24,102,0
6.4,22,7.6,1.2,1.9,5,6,19,50,1
6.4,18,4.6,3.1,1,15,5,15,85,0
6.4,15,5.4,2.1,1.8,12,5,23,102,1
5.5,16,6.7,1.1,1.1,16,6,20,89,0
6.3,25,6.1,3.1,1.6,14,5,23,46,1
5.2,19,4,2.6,0.7,18,5,17,63,0
5.7,23,6.9,2.5,1.7,14,5,19,61,1
6.9,15,7.8,2.1,0.8,8,2,24,119,0
6.5,21,6.6,1.1,1.5,13,5,17,56,1
5.9,18,6.3,2.6,1.1,5,4,22,106,0
5,25,6.9,2.9,1.4,18,2,15,86,1
6.6,23,8,1.7,0.7,6,5,20,102,0
5.2,25,6.1,2.1,1.2,13,5,16,61,1
6,22,5.1,3.1,2,7,5,15,97,0
5.8,17,5.7,1.4,0.8,17,5,17,113,1
5.1,20,4.7,2.6,0.5,7,6,20,65,0
7.1,18,5.2,3.4,1.5,15,5,17,89,1
7.4,25,8.5,2,1.3,19,2,20,62,0
6.7,18,6.7,2.8,1.1,5,2,21,80,1
6.3,22,4.9,2.4,1.2,6,5,21,113,0
6.2,17,8.3,2.4,0.9,18,5,16,117,1
7.3,25,5.3,3.1,0.7,8,5,19,76,0
6.6,17,4,1.5,1.6,12,3,19,116,1
6.6,19,6.1,1.8,1.7,16,6,23,100,0
7,19,7.7,2.1,0.8,13,4,19,95,1
6.3,19,8.2,1.8,0.8,14,2,22,111,0
6,24,4.4,1.2,1.5,15,5,17,80,1
5.3,22,5.5,1.6,1.8,16,6,17,57,0
6.9,21,8.2,2.2,1.4,9,5,23,77,1
6.4,23,4.1,2.3,0.7,18,5,16,78,0
7.4,20,8.4,3,1.9,20,3,19,54,1
7,21,6.7,1.3,0.6,15,2,16,66,0
6.6,15,6.3,1.4,0.8,19,2,24,47,1
5.3,25,7.3,2.7,1.8,7,5,15,88,0
5.5,25,6.8,2.8,0.5,6,3,18,90,1
5.2,24,6,3.2,1.9,14,2,19,63,0
7,17,5.4,3.3,0.7,20,5,15,44,1
6.7,20,4.1,2.4,0.8,10,5,18,76,0
5.9,15,4.7,1,1.8,15,2,15,82,1
6.9,22,4.8,3.4,1.9,14,3,20,54,0
7.2,21,4.1,2.8,1.4,20,4,17,80,1
6.9,17,5.5,2.4,1.8,11,4,24,56,0
6.8,15,6.9,1.1,0.6,15,6,22,119,1
6.2,15,7.7,3,1.4,6,6,22,89,0
6.2,25,6.2,1.6,1.3,8,2,19,42,1
5.2,20,8.4,2.6,1.3,14,5,21,74,0
6.2,24,4.5,3.1,1.6,8,4,19,51,1
5.3,17,7.3,1.2,1.5,16,4,23,41,0
6,18,7.9,2.6,0.7,9,6,20,50,1
6.4,15,5.2,2.1,1.1,15,2,15,117,0
5.3,18,4.1,1.1,0.6,14,3,20,51,1
7,24,8.4,3.3,1.3,17,4,24,81,0
7.3,23,5.7,3.5,1.8,13,3,23,45,1
6.5,23,5.3,1.7,0.8,6,3,19,53,0
6.2,22,4.2,1.6,1.1,19,6,17,112,1
5,16,6.9,2.5,0.6,19,5,20,49,0
6.5,21,5.3,1.4,1.7,9,2,23,60,1
5.1,19,5,2,0.9,15,4,15,51,0
6.3,19,4.9,1.2,1.1,5,5,19,56,1
5.7,23,8.5,1.8,1.2,10,6,16,69,0
7,22,5.5,2.5,1.1,7,3,16,116,1
6.4,17,6.7,1.4,0.7,19,3,15,91,0
7.2,17,5.4,1.9,1.9,9,6,22,116,1
5.9,16,5,2.9,1.1,12,3,19,79,0
5.3,25,4.2,3.1,0.9,13,6,22,40,1
5.2,25,4.3,1.7,1.3,15,2,22,119,0
7.1,21,5.9,2.6,1.2,12,5,17,112,1
5.4,15,6.9,1.1,0.8,9,6,18,90,0
7.1,21,4.2,1.4,1.5,13,4,17,67,1
5.8,21,4.5,2.2,0.8,8,2,16,60,0
6.2,18,8.4,1.1,2,8,4,19,49,1
7.1,24,4.5,2.5,1.7,20,3,21,101,0
7.3,20,5.8,2.1,0.5,19,4,22,63,1
6.7,23,5.2,2.7,0.5,20,5,18,53,0
6.4,15,4.7,3.3,1,20,5,21,71,1
6.1,20,7.4,2,0.7,20,5,17,68,0
6.1,19,4.2,1.3,0.8,13,5,23,118,1
5.9,15,6.7,3.2,1.4,18,2,15,65,0
6.3,19,4.4,2.8,0.8,7,5,22,105,1
7,19,5.4,2.3,2,20,4,20,43,0
7.3,22,8.1,1.9,1.1,20,3,22,84,1
5.1,19,7.2,1.9,1.9,9,2,21,87,0
5.5,25,6.9,2.7,1.5,5,3,15,114,1
5.7,15,8.3,2.4,1.6,11,6,18,95,0
5,18,8.4,3.4,1.2,18,6,18,62,1
6.9,17,6.1,3,1.2,10,4,20,69,0
5.5,20,5.1,2.5,0.9,16,3,22,66,1
6.7,22,8.2,2.3,1.3,18,2,19,49,0
7.5,20,7.6,1.6,0.9,15,4,18,62,1
5,20,7.5,2.9,1.8,7,3,22,61,0
6.1,23,4.2,2.1,0.7,18,6,22,80,1
6.7,21,4.3,3.1,2,5,3,15,91,0
5,21,5.4,1.4,1.5,8,3,20,92,1
6.6,23,5.5,3.4,1.7,20,2,24,109,0
7.5,25,6.5,3,2,18,6,17,112,1
7.3,24,8.2,3.3,1.4,6,3,15,100,0
5.7,20,5.4,2.6,0.9,16,2,15,52,1
5.8,22,7.1,3.4,1,14,3,23,116,0
5,20,8,2,1.3,12,3,23,86,1
5.8,21,7.7,3,1.2,14,2,20,84,0
5.5,16,7.9,2.1,0.9,13,4,18,113,1
6.4,20,7.4,2.7,1.2,8,3,16,43,0
6.5,16,4.4,1.5,0.6,6,2,17,92,1
5.2,24,5.1,1.8,0.8,5,5,18,45,0
5.9,19,8.2,2.4,1,7,5,18,83,1
6.3,18,6,1.7,1.1,9,6,23,53,0
7.4,25,7.9,2.6,1.7,18,3,21,45,1
7,24,5.6,2.6,1.2,7,2,21,52,0
5.9,17,4.3,1.8,0.8,9,4,24,99,1
5.9,19,5.5,1.9,1.6,6,4,16,115,0
6.4,18,5.6,1.1,1.2,9,5,16,63,1
6.9,24,6.1,2.7,0.7,11,2,23,104,0
6.7,23,4.9,2,0.9,10,3,21,114,1
6.5,24,6.9,3.2,1.8,9,3,21,52,0
5.6,22,7.7,2.3,0.5,14,4,23,89,1
5.7,22,6.1,2.2,0.8,15,5,22,75,1
6.4,20,8,2.1,0.7,16,6,20,74,1
5.7,19,7.4,2,0.6,19,6,23,50,1
5.9,18,6.2,2.1,0.8,17,6,19,83,1
6.3,21,7.3,2,0.8,10,6,18,84,1
6,18,6.7,2.5,0.9,10,6,23,83,1
6.3,20,7.9,1.6,0.8,19,4,19,90,1
5.6,20,6.5,1.6,0.6,12,4,21,93,1
6,21,6.6,2.3,0.9,12,6,22,93,1
6.2,19,6.3,1.9,0.8,16,3,22,60,1
6,18,8.3,2.2,0.6,14,6,22,85,1
5.6,20,8.2,2.2,0.7,12,5,18,55,1
5.9,21,7.8,1.9,0.8,16,5,18,80,1
5.6,19,6.9,2,0.5,10,6,22,75,1
5.8,21,6.5,1.7,0.8,19,6,19,86,1
6.5,22,7.1,2,0.5,17,5,19,100,1
6.3,21,7.1,2.5,0.9,10,6,20,60,1
5.9,20,8.5,2.4,0.6,19,6,21,52,1
5.8,22,7.1,1.6,0.6,16,6,22,64,1
6.2,22,6.2,2.3,0.6,15,4,20,64,1
5.5,21,8,2.3,0.6,20,4,23,51,1
5.8,18,7.3,2.2,0.8,17,3,24,74,1
